,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
102,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,mud,0.2473944017534537
103,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,blackheads,0.4630243855873978
104,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,jar,0.18217993743839533
105,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,peeled,0.18799291795109527
106,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,pore,0.20344947103489733
107,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,peel,0.536777141685615
108,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,heads,0.22129591586251987
109,Face Masks,boscia,Luminizing Black Mask,$34.00,3.9049,3450.0,880.25,0.42817200000000005,blackheads,0.4914719876301161
110,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,origins,0.2033418392149085
111,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,cleared,0.13849827017288208
112,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,charcoal,0.47196385683029496
113,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,blackheads,0.5668230308652007
114,Face Masks,Origins,Clear Improvement® Active Charcoal Mask to Clear Pores,$4.0,4.3336,2825.0,709.25,0.522641,masks,0.3469027021069545
115,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,masks,0.3293850574141139
116,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,mud,0.2888966104771492
117,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,tingling,0.3108194263803291
118,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,tingle,0.37123027642635664
119,Face Masks,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,$22.0,4.0597,1938.0,496.5,0.404093,sensation,0.2565176966106451
120,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,korres,0.29144017099180863
121,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,roses,0.2671499679242327
122,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,rose,0.6961611640444572
123,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,wild,0.17721813097043673
124,Face Masks,KORRES,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,$48.00,4.2492,1483.0,395.75,0.55173,sleeping,0.21775118657142895
125,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lip,0.20867007669839696
126,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,colors,0.20351155814852248
127,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lipstick,0.5930133908644811
128,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lips,0.46668019188366716
129,Lipstick,Kat Von D,Everlasting Liquid Lipstick,$20.00,4.305,10138.0,2545.5,0.509868,lipsticks,0.39561059572274293
130,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lip,0.46607778587610965
131,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lipstick,0.39142661993317673
132,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,lips,0.4410396917229713
133,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,stain,0.3372133228119094
134,Lipstick,SEPHORA COLLECTION,Cream Lip Stain,$7.0,4.3426,6158.0,1544.0,0.522238,colors,0.27562024242214656
135,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lipsticks,0.23071081533634183
136,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,nars,0.25229427320358827
137,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lipstick,0.7617458383548462
138,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lips,0.33672163894924473
139,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lip,0.21912731309717295
140,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,pencil,0.5045659631290046
141,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lip,0.5449434172055003
142,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,nars,0.17113848016298738
143,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lipstick,0.3096620358462189
144,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lips,0.42789969487577173
145,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lipsticks,0.348879133482229
146,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lipstick,0.7000169468038426
147,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lips,0.33992787466895563
148,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,bite,0.3015205918333859
149,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lip,0.17418159559189583
150,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,lotions,0.13121293567075026
151,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,perfume,0.296183578599086
152,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,grace,0.6515967956330558
153,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,firming,0.5182667722193033
154,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,philosophy,0.23732693139211988
155,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,sweet,0.12019882260363451
156,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,perfume,0.8201388113705623
157,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,flower,0.14511296007636132
158,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,floral,0.23869316521553283
159,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,influenster,0.34591442976286646
160,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,lotions,0.13616325559871822
161,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,philosophy,0.29139926989713416
162,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,perfume,0.18521301689707068
163,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,grace,0.8486611159652341
164,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,pump,0.13081183140688676
165,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,sweet,0.24498013898788482
166,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,perfume,0.20802457588035284
167,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,philosophy,0.4514333003881126
168,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,firming,0.6482590660557362
169,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,grace,0.24900353595086613
170,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,scents,0.20711472933064182
171,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,perfume,0.5304565130562351
172,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,philosophy,0.2909203066214266
173,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,grace,0.2864337437334895
174,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,falling,0.39552213397266783
175,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,josie,0.28252310471651987
176,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,drops,0.4757472139689449
177,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,cuticles,0.241363203620734
178,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,argan,0.5570532787222242
179,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,maran,0.22233750767673108
180,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,wavy,0.19186950253486426
181,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,bumble,0.38226757360995445
182,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,frizzy,0.38021474877710504
183,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,curly,0.2747489171573543
184,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,frizz,0.4915878535960385
185,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,josie,0.2750637400725085
186,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,drops,0.4421322977570339
187,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,cuticles,0.18039680145204287
188,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,argan,0.5856734682894486
189,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,maran,0.20423441318979466
190,Hair Oil,Caudalie,Divine Oil,$32.0,4.4566,867.0,233.75,0.49953800000000004,floral,0.1670319372782318
